"Journal","Citations"
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",9
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",8
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",7
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
"SCIENTIFIC REPORTS",6
